Example No.,TR-FRET (GDP) IC50 (nM),pERK IC50 (nM),SPR Keq (nM),SMILES,Image from Patent,Structure,curated IUPAC,IUPAC salt free,salt,stereo comment,Smiles (2),Smiles (Canonical),calculated mass,MS Info (patent),molweight (patent),diff molweight,SPR Keq (nM) (NX),TR-FRET (GDP) IC50 (nM) (NX),pERK IC50 (NX),R1,R2,R3,R4,Core of [Smiles (2)] for [Ad-hoc query] in [Ad-hoc list],rdkit:TPSA,status,comment,FG Status,Details,FG Comment,Prediction Status,Prob(<= 3 cm-6/s),LE-MDCK Classification,status (2),comment (2),FG Status (2),Details (2),FG Comment (2),Prediction Status (2),Prob(<= -5 cm/s),PAMPA Classification,status (3),comment (3),FG Status (3),Details (3),Prob(<= 10 uM),FG Comment (3),Prediction Status (3),pH6.8 HT Solubility Classification,status (4),comment (4),FG Status (4),Details (4),FG Comment (4),Prediction Status (4),nibr:logD(pH=7.4),status (5),comment (5),FG Status (5),Details (5),FG Comment (5),Prediction Status (5),nibr:logP,status (6),comment (6),map:HLM_CLint (0.95 confidence interval),map:HLM_CLint,status (7),comment (7),map:RLM_CLint (0.95 confidence interval),map:RLM_CLint
87,535.6,10553.8,195.8,OC1=CC(C2=C(F)C3=NC(OCCC4=NC(C)=CC=C4)=NC(N5C[C@@](N6)([H])CC[C@@]6([H])C5)=C3C=N2)=C7C=CC=CC7=C1,,"4-(4-((1R,5S)-3,8-diazabicyclo[3.2.1]octan-3-yl)-8-fluoro-2-(2-(6-methylpyridin-2-yl)ethoxy)pyrido[4,3-d]pyrimidin-7-yl)naphthalen-2-ol","4-(4-((1R,5S)-3,8-diazabicyclo[3.2.1]octan-3-yl)-8-fluoro-2-(2-(6-methylpyridin-2-yl)ethoxy)pyrido[4,3-d]pyrimidin-7-yl)naphthalen-2-ol","4-(4-((1R,5S)-3,8-diazabicyclo[3.2.1]octan-3-yl)-8-fluoro-2-(2-(6-methylpyridin-2-yl)ethoxy)pyrido[4,3-d]pyrimidin-7-yl)naphthalen-2-ol",,,OC1=CC(C2=C(F)C3=NC(OCCC4=NC(C)=CC=C4)=NC(N5C[C@@](N6)([H])CC[C@@]6([H])C5)=C3C=N2)=C7C=CC=CC7=C1,Cc1cccc(CCOc2nc(N3C[C@@H]4CC[C@H](C3)N4)c3cnc(-c4cc(O)cc5ccccc45)c(F)c3n2)n1,536.2336024063,(M+H).,537.2,0.966397593700094,195.8,535.6,10553.8,Cc1cccc(CCO[*:1])n1,C1C[C@@H]2CN([*:2])C[C@H]1N2,F[*:3],Oc1cc([*:4])c2ccccc2c1,C1~N~C([*:4])~C([*:3])~C2~N~C([*:1])~N~C([*:2])~C~1~2,96.29,OK,correct SMILES,OK,"{""Probabilities"": {""<= 3"": 0.953550398349762, ""> 3"": 0.04644961655139923}}",,OK,0.953550398349762,<= 1.5 cm-6/s,OK,correct SMILES,OK,"{""Probabilities"": {""<= -5"": 0.45613046210642183, ""> -5"": 0.5438695378935781}}",,OK,0.456130462106422,inconclusive,OK,correct SMILES,OK,"{'Probabilities': {'<= 10uM': 0.28886533, '> 10uM': 0.7111347}}",0.288865327835083,,OK,inconclusive,OK,correct SMILES,OK,{},,OK,2.79324241014249,OK,correct SMILES,OK,{},,OK,4.74994613470241,OK,correct SMILES,0.507459466558,Inconclusive,OK,correct SMILES,0.682104134355,Inconclusive
88,7021.4,,15593.2,CC1=C(C2=C(F)C3=NC(OCCC4=NC=CN4C)=NC(N5C[C@@](N6)([H])CC[C@@]6([H])C5)=C3C=N2)C7=C(NN=C7)C=C1,,"4-((1R,5S)-3,8-diazabicyclo[3.2.1]octan-3-yl)-8-fluoro-2-(2-(1-methyl-1H-imidazol-2-
yl)ethoxy)-7-(5-methyl-1H-indazol-4-yl)pyrido[4,3-d]pyrimidine","4-((1R,5S)-3,8-diazabicyclo[3.2.1]octan-3-yl)-8-fluoro-2-(2-(1-methyl-1H-imidazol-2-
yl)ethoxy)-7-(5-methyl-1H-indazol-4-yl)pyrido[4,3-d]pyrimidine","4-((1R,5S)-3,8-diazabicyclo[3.2.1]octan-3-yl)-8-fluoro-2-(2-(1-methyl-1H-imidazol-2-
yl)ethoxy)-7-(5-methyl-1H-indazol-4-yl)pyrido[4,3-d]pyrimidine",,,CC1=C(C2=C(F)C3=NC(OCCC4=NC=CN4C)=NC(N5C[C@@](N6)([H])CC[C@@]6([H])C5)=C3C=N2)C7=C(NN=C7)C=C1,Cc1ccc2[nH]ncc2c1-c1ncc2c(N3C[C@@H]4CC[C@H](C3)N4)nc(OCCc3nccn3C)nc2c1F,513.2400847677,(M+H).,514.2,0.959915232300091,15593.2,7021.4,,Cn1ccnc1CCO[*:1],C1C[C@@H]2CN([*:2])C[C@H]1N2,F[*:3],Cc1ccc2[nH]ncc2c1[*:4],C1~N~C([*:4])~C([*:3])~C2~N~C([*:1])~N~C([*:2])~C~1~2,109.67,OK,correct SMILES,OK,"{""Probabilities"": {""<= 3"": 0.9442957639694214, ""> 3"": 0.055704232305288315}}",,OK,0.944295763969421,<= 1.5 cm-6/s,OK,correct SMILES,OK,"{""Probabilities"": {""<= -5"": 0.6259285714285712, ""> -5"": 0.37407142857142867}}",,OK,0.625928571428571,inconclusive,OK,correct SMILES,OK,"{'Probabilities': {'<= 10uM': 0.034202814, '> 10uM': 0.9657972}}",0.0342028141021729,,OK,>100 uM,OK,correct SMILES,OK,{},,OK,1.47662580117141,OK,correct SMILES,OK,{},,OK,3.38748515062392,OK,correct SMILES,0.911914967806,Inconclusive,OK,correct SMILES,0.843417957638,Inconclusive
89,679.3,,4308.7,OC1=CC(C2=C(F)C3=NC(OCC4=NC=CC=C4)=NC(N5C[C@@](N6)([H])CC[C@@]6([H])C5)=C3C=N2)=C7C=CC=CC7=C1,,"4-(4-((1R,5S)-3,8-diazabicyclo[3.2.1]octan-3-yl)-8-fluoro-2-(pyridin-2-ylmethoxy)pyrido[4,3-d]pyrimidin-7-yl)naphthalen-2-ol","4-(4-((1R,5S)-3,8-diazabicyclo[3.2.1]octan-3-yl)-8-fluoro-2-(pyridin-2-ylmethoxy)pyrido[4,3-d]pyrimidin-7-yl)naphthalen-2-ol","4-(4-((1R,5S)-3,8-diazabicyclo[3.2.1]octan-3-yl)-8-fluoro-2-(pyridin-2-ylmethoxy)pyrido[4,3-d]pyrimidin-7-yl)naphthalen-2-ol",,,OC1=CC(C2=C(F)C3=NC(OCC4=NC=CC=C4)=NC(N5C[C@@](N6)([H])CC[C@@]6([H])C5)=C3C=N2)=C7C=CC=CC7=C1,Oc1cc(-c2ncc3c(N4C[C@@H]5CC[C@H](C4)N5)nc(OCc4ccccn4)nc3c2F)c2ccccc2c1,508.2023022779,(M+H).,509.2,0.997697722099986,4308.7,679.3,,c1ccc(CO[*:1])nc1,C1C[C@@H]2CN([*:2])C[C@H]1N2,F[*:3],Oc1cc([*:4])c2ccccc2c1,C1~N~C([*:4])~C([*:3])~C2~N~C([*:1])~N~C([*:2])~C~1~2,96.29,OK,correct SMILES,OK,"{""Probabilities"": {""<= 3"": 0.9273421168327332, ""> 3"": 0.07265787571668625}}",,OK,0.927342116832733,<= 1.5 cm-6/s,OK,correct SMILES,OK,"{""Probabilities"": {""<= -5"": 0.4587861536002476, ""> -5"": 0.5412138463997523}}",,OK,0.458786153600248,inconclusive,OK,correct SMILES,OK,"{'Probabilities': {'<= 10uM': 0.16503638, '> 10uM': 0.8349636}}",0.165036380290985,,OK,>100 uM,OK,correct SMILES,OK,{},,OK,2.57908020410493,OK,correct SMILES,OK,{},,OK,4.34653606180858,OK,correct SMILES,0.825497851266,Inconclusive,OK,correct SMILES,0.628871625603,Inconclusive
90,4494.9,,7805.4,FC1=CC2=C(C3=C(F)C4=NC(OCCC5=CC=CN=C5)=NC(N6C[C@@](N7)([H])CC[C@@]7([H])C6)=C4C=N3)C=CC=C2C=C1,,"4-((1R,5S)-3,8-diazabicyclo[3.2.1]octan-3-yl)-8-fluoro-7-(7-fluoronaphthalen-1-yl)-2-(2-(pyridin-3-yl)ethoxy)pyrido[4,3-d]pyrimidine","4-((1R,5S)-3,8-diazabicyclo[3.2.1]octan-3-yl)-8-fluoro-7-(7-fluoronaphthalen-1-yl)-2-(2-(pyridin-3-yl)ethoxy)pyrido[4,3-d]pyrimidine","4-((1R,5S)-3,8-diazabicyclo[3.2.1]octan-3-yl)-8-fluoro-7-(7-fluoronaphthalen-1-yl)-2-(2-(pyridin-3-yl)ethoxy)pyrido[4,3-d]pyrimidine",,,FC1=CC2=C(C3=C(F)C4=NC(OCCC5=CC=CN=C5)=NC(N6C[C@@](N7)([H])CC[C@@]7([H])C6)=C4C=N3)C=CC=C2C=C1,Fc1ccc2cccc(-c3ncc4c(N5C[C@@H]6CC[C@H](C5)N6)nc(OCCc5cccnc5)nc4c3F)c2c1,524.2136158879,(M+H).,525.2,0.986384112100041,7805.4,4494.9,,c1cncc(CCO[*:1])c1,C1C[C@@H]2CN([*:2])C[C@H]1N2,F[*:3],Fc1ccc2cccc([*:4])c2c1,C1~N~C([*:4])~C([*:3])~C2~N~C([*:1])~N~C([*:2])~C~1~2,76.06,OK,correct SMILES,OK,"{""Probabilities"": {""<= 3"": 0.8398561477661133, ""> 3"": 0.16014385223388672}}",,OK,0.839856147766113,inconclusive,OK,correct SMILES,OK,"{""Probabilities"": {""<= -5"": 0.2941743998811509, ""> -5"": 0.7058256001188492}}",,OK,0.294174399881151,inconclusive,OK,correct SMILES,OK,"{'Probabilities': {'<= 10uM': 0.3215649, '> 10uM': 0.6784351}}",0.321564912796021,,OK,inconclusive,OK,correct SMILES,OK,{},,OK,2.96063237106701,OK,correct SMILES,OK,{},,OK,4.93455298661161,OK,correct SMILES,0.527653847207,Inconclusive,OK,correct SMILES,0.934551115073,>120 uL/min/mg
91,32.7,5514.1,25.9,OC1=CC(C2=C(F)C3=NC(OCCC4=NC=CN4C(C)C)=NC(N5C[C@@](N6)([H])CC[C@@]6([H])C5)=C3C=N2)=C7C=CC=CC7=C1,,"4-(4-((1R,5S)-3,8-diazabicyclo[3.2.1]octan-3-yl)-8-fluoro-2-(2-(1-isopropyl-1H-imidazol-2-yl)ethoxy)pyrido[4,3-d]pyrimidin-7-yl)naphthalen-2-ol","4-(4-((1R,5S)-3,8-diazabicyclo[3.2.1]octan-3-yl)-8-fluoro-2-(2-(1-isopropyl-1H-imidazol-2-yl)ethoxy)pyrido[4,3-d]pyrimidin-7-yl)naphthalen-2-ol","4-(4-((1R,5S)-3,8-diazabicyclo[3.2.1]octan-3-yl)-8-fluoro-2-(2-(1-isopropyl-1H-imidazol-2-yl)ethoxy)pyrido[4,3-d]pyrimidin-7-yl)naphthalen-2-ol",,,OC1=CC(C2=C(F)C3=NC(OCCC4=NC=CN4C(C)C)=NC(N5C[C@@](N6)([H])CC[C@@]6([H])C5)=C3C=N2)=C7C=CC=CC7=C1,CC(C)n1ccnc1CCOc1nc(N2C[C@@H]3CC[C@H](C2)N3)c2cnc(-c3cc(O)cc4ccccc34)c(F)c2n1,553.2601515078,(M+H).,554.3,1.03984849220001,25.9,32.7,5514.1,CC(C)n1ccnc1CCO[*:1],C1C[C@@H]2CN([*:2])C[C@H]1N2,F[*:3],Oc1cc([*:4])c2ccccc2c1,C1~N~C([*:4])~C([*:3])~C2~N~C([*:1])~N~C([*:2])~C~1~2,101.22,OK,correct SMILES,OK,"{""Probabilities"": {""<= 3"": 0.7806938290596008, ""> 3"": 0.21930615603923798}}",,OK,0.780693829059601,inconclusive,OK,correct SMILES,OK,"{""Probabilities"": {""<= -5"": 0.5718980033941585, ""> -5"": 0.42810199660584153}}",,OK,0.571898003394159,inconclusive,OK,correct SMILES,OK,"{'Probabilities': {'<= 10uM': 0.12579882, '> 10uM': 0.8742012}}",0.12579882144928,,OK,>100 uM,OK,correct SMILES,OK,{},,OK,3.00282627868943,OK,correct SMILES,OK,{},,OK,4.72933339396644,OK,correct SMILES,0.717242324134,Inconclusive,OK,correct SMILES,0.505376714046,Inconclusive
92,1348.4,,2303.5,FC1=C(C2=C3C(Cl)=CC=CC3=CC=C2)N=CC4=C(N5C[C@@](N6)([H])CC[C@@]6([H])C5)N=C(OCCC7=CN8C=CC=CC8=N7)N=C41,,"4-((1R,5S)-3,8-diazabicyclo[3.2.1]octan-3-yl)-7-(8-chloronaphthalen-1-yl)-8-fluoro-2-(2-(imidazo[1,2-a]pyridin-2-yl)ethoxy)pyrido[4,3-d]pyrimidine","4-((1R,5S)-3,8-diazabicyclo[3.2.1]octan-3-yl)-7-(8-chloronaphthalen-1-yl)-8-fluoro-2-(2-(imidazo[1,2-a]pyridin-2-yl)ethoxy)pyrido[4,3-d]pyrimidine","4-((1R,5S)-3,8-diazabicyclo[3.2.1]octan-3-yl)-7-(8-chloronaphthalen-1-yl)-8-fluoro-2-(2-(imidazo[1,2-a]pyridin-2-yl)ethoxy)pyrido[4,3-d]pyrimidine",,,FC1=C(C2=C3C(Cl)=CC=CC3=CC=C2)N=CC4=C(N5C[C@@](N6)([H])CC[C@@]6([H])C5)N=C(OCCC7=CN8C=CC=CC8=N7)N=C41,Fc1c(-c2cccc3cccc(Cl)c23)ncc2c(N3C[C@@H]4CC[C@H](C3)N4)nc(OCCc3cn4ccccc4n3)nc12,579.1949644352,(M+H).,580.2,1.00503556479998,2303.5,1348.4,,c1ccn2cc(CCO[*:1])nc2c1,C1C[C@@H]2CN([*:2])C[C@H]1N2,F[*:3],Clc1cccc2cccc([*:4])c12,C1~N~C([*:4])~C([*:3])~C2~N~C([*:1])~N~C([*:2])~C~1~2,80.47,OK,correct SMILES,OK,"{""Probabilities"": {""<= 3"": 0.9917829036712646, ""> 3"": 0.008217081427574158}}",,OK,0.991782903671265,<= 1.5 cm-6/s,OK,correct SMILES,OK,"{""Probabilities"": {""<= -5"": 0.3804243860171941, ""> -5"": 0.6195756139828059}}",,OK,0.380424386017194,inconclusive,OK,correct SMILES,OK,"{'Probabilities': {'<= 10uM': 0.82256687, '> 10uM': 0.17743315}}",0.822566866874695,,OK,inconclusive,OK,correct SMILES,OK,{},,OK,3.57652249376929,OK,correct SMILES,OK,{},,OK,5.26799829382258,OK,correct SMILES,0.606336989662,>100 uL/min/mg,OK,correct SMILES,0.927045269429,>120 uL/min/mg
93,104.6,,,FC1=C(C2=C3C(Cl)=CC=CC3=CC=C2)N=CC4=C(N5C[C@@](N6)([H])CC[C@@]6([H])C5)N=C(OCC78CCCN7CC(F)(F)C8)N=C41,,"4-((1R,5S)-3,8-diazabicyclo[3.2.1]octan-3-yl)-7-(8-chloronaphthalen-1-yl)-2-((2,2-difluorotetrahydro-1H-pyrrolizin-7a(5H)-yl)methoxy)-8-fluoropyrido[4,3-d]pyrimidine","4-((1R,5S)-3,8-diazabicyclo[3.2.1]octan-3-yl)-7-(8-chloronaphthalen-1-yl)-2-((2,2-difluorotetrahydro-1H-pyrrolizin-7a(5H)-yl)methoxy)-8-fluoropyrido[4,3-d]pyrimidine bis(2,2,2-trifluoroacetate)","4-((1R,5S)-3,8-diazabicyclo[3.2.1]octan-3-yl)-7-(8-chloronaphthalen-1-yl)-2-((2,2-difluorotetrahydro-1H-pyrrolizin-7a(5H)-yl)methoxy)-8-fluoropyrido[4,3-d]pyrimidine"," bis(2,2,2-trifluoroacetate)",,FC1=C(C2=C3C(Cl)=CC=CC3=CC=C2)N=CC4=C(N5C[C@@](N6)([H])CC[C@@]6([H])C5)N=C(OCC78CCCN7CC(F)(F)C8)N=C41,Fc1c(-c2cccc3cccc(Cl)c23)ncc2c(N3C[C@@H]4CC[C@H](C3)N4)nc(OCC34CCCN3CC(F)(F)C4)nc12,594.2121719263,(M+H).,595.2,0.987828073699916,,104.6,,FC1(F)CN2CCCC2(CO[*:1])C1,C1C[C@@H]2CN([*:2])C[C@H]1N2,F[*:3],Clc1cccc2cccc([*:4])c12,C1~N~C([*:4])~C([*:3])~C2~N~C([*:1])~N~C([*:2])~C~1~2,66.41,OK,correct SMILES,OK,"{""Probabilities"": {""<= 3"": 0.9046212434768677, ""> 3"": 0.09537877142429352}}",,OK,0.904621243476868,<= 1.5 cm-6/s,OK,correct SMILES,OK,"{""Probabilities"": {""<= -5"": 0.33702932174507433, ""> -5"": 0.6629706782549255}}",,OK,0.337029321745074,inconclusive,OK,correct SMILES,OK,"{'Probabilities': {'<= 10uM': 0.5865576, '> 10uM': 0.41344234}}",0.586557626724243,,OK,inconclusive,OK,correct SMILES,OK,{},,OK,3.76408132786971,OK,correct SMILES,OK,{},,OK,5.09711519346275,OK,correct SMILES,0.673009964801,Inconclusive,OK,correct SMILES,1.01902914846,Inconclusive
94,3652.5,,7462.4,CN1C=CN=C1CCOC2=NC(N3C[C@@](N4)([H])CC[C@@]4([H])C3)=C(C=NC(C5=C6C=CC=CC6=CC=C5)=C7F)C7=N2,,"4-((1R,5S)-3,8-diazabicyclo[3.2.1]octan-3-yl)-8-fluoro-2-(2-(1-methyl-1H-imidazol-2-yl)ethoxy)-7-(naphthalen-1-yl)pyrido[4,3-d]pyrimidine","4-((1R,5S)-3,8-diazabicyclo[3.2.1]octan-3-yl)-8-fluoro-2-(2-(1-methyl-1H-imidazol-2-yl)ethoxy)-7-(naphthalen-1-yl)pyrido[4,3-d]pyrimidine","4-((1R,5S)-3,8-diazabicyclo[3.2.1]octan-3-yl)-8-fluoro-2-(2-(1-methyl-1H-imidazol-2-yl)ethoxy)-7-(naphthalen-1-yl)pyrido[4,3-d]pyrimidine",,,CN1C=CN=C1CCOC2=NC(N3C[C@@](N4)([H])CC[C@@]4([H])C3)=C(C=NC(C5=C6C=CC=CC6=CC=C5)=C7F)C7=N2,Cn1ccnc1CCOc1nc(N2C[C@@H]3CC[C@H](C2)N3)c2cnc(-c3cccc4ccccc34)c(F)c2n1,509.2339367573,(M+H).209,510.2,0.966063242700045,7462.4,3652.5,,Cn1ccnc1CCO[*:1],C1C[C@@H]2CN([*:2])C[C@H]1N2,F[*:3],c1ccc2c([*:4])cccc2c1,C1~N~C([*:4])~C([*:3])~C2~N~C([*:1])~N~C([*:2])~C~1~2,80.99,OK,correct SMILES,OK,"{""Probabilities"": {""<= 3"": 0.5276205539703369, ""> 3"": 0.4723794162273407}}",,OK,0.527620553970337,inconclusive,OK,correct SMILES,OK,"{""Probabilities"": {""<= -5"": 0.29705079064620393, ""> -5"": 0.7029492093537962}}",,OK,0.297050790646204,inconclusive,OK,correct SMILES,OK,"{'Probabilities': {'<= 10uM': 0.08745217, '> 10uM': 0.9125478}}",0.0874521732330322,,OK,>100 uM,OK,correct SMILES,OK,{},,OK,2.5429795718633,OK,correct SMILES,OK,{},,OK,4.27806122535067,OK,correct SMILES,0.594649826917,Inconclusive,OK,correct SMILES,0.839995612894,Inconclusive
95,561,,1129,OC1=CC(C2=C(F)C3=NC(OCC4=CN=CN4C)=NC(N5C[C@@](N6)([H])CC[C@@]6([H])C5)=C3C=N2)=C7C=CC=CC7=C1,,"4-(4-((1R,5S)-3,8-diazabicyclo[3.2.1]octan-3-yl)-8-fluoro-2-((1-methyl-1H-imidazol-5-yl)methoxy)pyrido[4,3-d]pyrimidin-7-yl)naphthalen-2-ol","4-(4-((1R,5S)-3,8-diazabicyclo[3.2.1]octan-3-yl)-8-fluoro-2-((1-methyl-1H-imidazol-5-yl)methoxy)pyrido[4,3-d]pyrimidin-7-yl)naphthalen-2-ol","4-(4-((1R,5S)-3,8-diazabicyclo[3.2.1]octan-3-yl)-8-fluoro-2-((1-methyl-1H-imidazol-5-yl)methoxy)pyrido[4,3-d]pyrimidin-7-yl)naphthalen-2-ol",,,OC1=CC(C2=C(F)C3=NC(OCC4=CN=CN4C)=NC(N5C[C@@](N6)([H])CC[C@@]6([H])C5)=C3C=N2)=C7C=CC=CC7=C1,Cn1cncc1COc1nc(N2C[C@@H]3CC[C@H](C2)N3)c2cnc(-c3cc(O)cc4ccccc34)c(F)c2n1,511.2132013152,(M+H).,512.3,1.08679868479999,1129,561,,Cn1cncc1CO[*:1],C1C[C@@H]2CN([*:2])C[C@H]1N2,F[*:3],Oc1cc([*:4])c2ccccc2c1,C1~N~C([*:4])~C([*:3])~C2~N~C([*:1])~N~C([*:2])~C~1~2,101.22,OK,correct SMILES,OK,"{""Probabilities"": {""<= 3"": 0.905224084854126, ""> 3"": 0.09477588534355164}}",,OK,0.905224084854126,<= 1.5 cm-6/s,OK,correct SMILES,OK,"{""Probabilities"": {""<= -5"": 0.5561159187618909, ""> -5"": 0.44388408123810896}}",,OK,0.556115918761891,inconclusive,OK,correct SMILES,OK,"{'Probabilities': {'<= 10uM': 0.027755082, '> 10uM': 0.9722449}}",0.027755081653595,,OK,>100 uM,OK,correct SMILES,OK,{},,OK,2.1707355320839,OK,correct SMILES,OK,{},,OK,3.46638335802169,OK,correct SMILES,1.38416113856,<=25 uL/min/mg,OK,correct SMILES,0.598573335285,Inconclusive
96,2221,,709.6,OC1=CC(C2=C(F)C3=NC(OCCC4=CC=CC=C4)=NC(N5C[C@@](N6)([H])CC[C@@]6([H])C5)=C3C=N2)=C7C=CC=CC7=C1,,"4-(4-((1R,5S)-3,8-diazabicyclo[3.2.1]octan-3-yl)-8-fluoro-2-phenethoxypyrido[4,3-d]pyrimidin-7-yl)naphthalen-2-ol","4-(4-((1R,5S)-3,8-diazabicyclo[3.2.1]octan-3-yl)-8-fluoro-2-phenethoxypyrido[4,3-d]pyrimidin-7-yl)naphthalen-2-ol","4-(4-((1R,5S)-3,8-diazabicyclo[3.2.1]octan-3-yl)-8-fluoro-2-phenethoxypyrido[4,3-d]pyrimidin-7-yl)naphthalen-2-ol",,,OC1=CC(C2=C(F)C3=NC(OCCC4=CC=CC=C4)=NC(N5C[C@@](N6)([H])CC[C@@]6([H])C5)=C3C=N2)=C7C=CC=CC7=C1,Oc1cc(-c2ncc3c(N4C[C@@H]5CC[C@H](C4)N5)nc(OCCc4ccccc4)nc3c2F)c2ccccc2c1,521.222703369,(M+H).210,522.2,0.977296631000058,709.6,2221,,c1ccc(CCO[*:1])cc1,C1C[C@@H]2CN([*:2])C[C@H]1N2,F[*:3],Oc1cc([*:4])c2ccccc2c1,C1~N~C([*:4])~C([*:3])~C2~N~C([*:1])~N~C([*:2])~C~1~2,83.4,OK,correct SMILES,OK,"{""Probabilities"": {""<= 3"": 0.9379559755325317, ""> 3"": 0.06204403191804886}}",,OK,0.937955975532532,<= 1.5 cm-6/s,OK,correct SMILES,OK,"{""Probabilities"": {""<= -5"": 0.3928671721120609, ""> -5"": 0.6071328278879392}}",,OK,0.392867172112061,inconclusive,OK,correct SMILES,OK,"{'Probabilities': {'<= 10uM': 0.7758182, '> 10uM': 0.22418179}}",0.775818228721619,,OK,inconclusive,OK,correct SMILES,OK,{},,OK,3.46327061922372,OK,correct SMILES,OK,{},,OK,5.40558891409134,OK,correct SMILES,0.445685081807,Inconclusive,OK,correct SMILES,0.965822551553,Inconclusive
97,934.1,,5916.9,FC1=C(C2=C3C(Cl)=CC=CC3=CC=C2)N=CC4=C(N5C[C@@](N6)([H])CC[C@@]6([H])C5)N=C(OC[C@H]7N(CC8=CC=CC=C8)CCC7)N=C41,,"2-(((S)-1-benzylpyrrolidin-2-yl)methoxy)-4-((1R,5S)-3,8-diazabicyclo[3.2.1]octan-3-yl)-7-(8-chloronaphthalen-1-yl)-8-fluoropyrido[4,3-d]pyrimidine","2-(((S)-1-benzylpyrrolidin-2-yl)methoxy)-4-((1R,5S)-3,8-diazabicyclo[3.2.1]octan-3-yl)-7-(8-chloronaphthalen-1-yl)-8-fluoropyrido[4,3-d]pyrimidine","2-(((S)-1-benzylpyrrolidin-2-yl)methoxy)-4-((1R,5S)-3,8-diazabicyclo[3.2.1]octan-3-yl)-7-(8-chloronaphthalen-1-yl)-8-fluoropyrido[4,3-d]pyrimidine",,,FC1=C(C2=C3C(Cl)=CC=CC3=CC=C2)N=CC4=C(N5C[C@@](N6)([H])CC[C@@]6([H])C5)N=C(OC[C@H]7N(CC8=CC=CC=C8)CCC7)N=C41,Fc1c(-c2cccc3cccc(Cl)c23)ncc2c(N3C[C@@H]4CC[C@H](C3)N4)nc(OC[C@@H]3CCCN3Cc3ccccc3)nc12,608.2466656547,(M+H).,609.3,1.05333434529985,5916.9,934.1,,c1ccc(CN2CCC[C@H]2CO[*:1])cc1,C1C[C@@H]2CN([*:2])C[C@H]1N2,F[*:3],Clc1cccc2cccc([*:4])c12,C1~N~C([*:4])~C([*:3])~C2~N~C([*:1])~N~C([*:2])~C~1~2,66.41,OK,correct SMILES,OK,"{""Probabilities"": {""<= 3"": 0.9975506067276001, ""> 3"": 0.0024493879172950983}}",,OK,0.9975506067276,<= 1.5 cm-6/s,OK,correct SMILES,OK,"{""Probabilities"": {""<= -5"": 0.4449903534187022, ""> -5"": 0.5550096465812978}}",,OK,0.444990353418702,inconclusive,OK,correct SMILES,OK,"{'Probabilities': {'<= 10uM': 0.8051765, '> 10uM': 0.19482347}}",0.805176496505737,,OK,inconclusive,OK,correct SMILES,OK,{},,OK,4.12561016214577,OK,correct SMILES,OK,{},,OK,6.52058370067321,OK,correct SMILES,0.380587768742,>100 uL/min/mg,OK,correct SMILES,0.821068800205,>120 uL/min/mg
98,1,388.6,,FC1=C(C2=C3C(Cl)=C(F)C=CC3=CC=C2)N=CC4=C(N5C[C@@](N6)([H])CC[C@@]6([H])C5)N=C(OCC78CCCN7CCC8)N=C41,,"4-((1R,5S)-3,8-diazabicyclo[3.2.1]octan-3-yl)-7-(8-chloro-7-fluoronaphthalen-1-yl)-8-fluoro-2-((tetrahydro-1H-pyrrolizin-7a(5H)-yl)methoxy)pyrido[4,3-d]pyrimidine","4-((1R,5S)-3,8-diazabicyclo[3.2.1]octan-3-yl)-7-(8-chloro-7-fluoronaphthalen-1-yl)-8-fluoro-2-((tetrahydro-1H-pyrrolizin-7a(5H)-yl)methoxy)pyrido[4,3-d]pyrimidine bis(2,2,2-trifluoroacetate)","4-((1R,5S)-3,8-diazabicyclo[3.2.1]octan-3-yl)-7-(8-chloro-7-fluoronaphthalen-1-yl)-8-fluoro-2-((tetrahydro-1H-pyrrolizin-7a(5H)-yl)methoxy)pyrido[4,3-d]pyrimidine"," bis(2,2,2-trifluoroacetate)",,FC1=C(C2=C3C(Cl)=C(F)C=CC3=CC=C2)N=CC4=C(N5C[C@@](N6)([H])CC[C@@]6([H])C5)N=C(OCC78CCCN7CCC8)N=C41,Fc1ccc2cccc(-c3ncc4c(N5C[C@@H]6CC[C@H](C5)N6)nc(OCC56CCCN5CCC6)nc4c3F)c2c1Cl,576.2215937584,(M+H).,577.2,0.978406241599941,,1,388.6,C1CN2CCCC2(CO[*:1])C1,C1C[C@@H]2CN([*:2])C[C@H]1N2,F[*:3],Fc1ccc2cccc([*:4])c2c1Cl,C1~N~C([*:4])~C([*:3])~C2~N~C([*:1])~N~C([*:2])~C~1~2,66.41,OK,correct SMILES,OK,"{""Probabilities"": {""<= 3"": 0.9791080355644226, ""> 3"": 0.020891940221190453}}",,OK,0.979108035564423,<= 1.5 cm-6/s,OK,correct SMILES,OK,"{""Probabilities"": {""<= -5"": 0.3442693994986483, ""> -5"": 0.6557306005013517}}",,OK,0.344269399498648,inconclusive,OK,correct SMILES,OK,"{'Probabilities': {'<= 10uM': 0.23974156, '> 10uM': 0.76025844}}",0.239741563796997,,OK,>100 uM,OK,correct SMILES,OK,{},,OK,3.62448062433533,OK,correct SMILES,OK,{},,OK,4.85367703937683,OK,correct SMILES,0.858436369839,Inconclusive,OK,correct SMILES,1.04974216678,Inconclusive
